train_loss,train_acc,epoch,step,val_loss,val_acc,timestamp,test_loss,test_acc
0.6798726320266724,0.0,0,10,,,,,
0.5292773246765137,0.0,1,21,,,,,
,,2,32,0.5342302322387695,0.0,1756777088.0,,
0.41734373569488525,0.0,2,32,,,,,
0.3413113057613373,0.0,3,43,,,,,
0.2950577139854431,0.0,4,54,,,,,
,,5,65,0.2858555018901825,0.0,1756777088.0,,
0.2691076993942261,0.0,5,65,,,,,
0.2540894150733948,0.0,6,76,,,,,
0.2461099773645401,0.0,7,87,,,,,
,,8,98,0.26029232144355774,0.0,1756777088.0,,
0.23927763104438782,0.0,8,98,,,,,
0.236289843916893,0.0,9,109,,,,,
0.23315763473510742,0.0,10,120,,,,,
,,11,131,0.2453722506761551,0.0,1756777088.0,,
0.23039761185646057,0.0,11,131,,,,,
0.2270340472459793,0.0,12,142,,,,,
0.2244216948747635,0.0,13,153,,,,,
,,14,164,0.2379641830921173,0.0,1756777088.0,,
0.22135786712169647,0.0,14,164,,,,,
0.22483916580677032,0.0,15,175,,,,,
0.2235734611749649,0.0,16,186,,,,,
,,17,197,0.22491858899593353,0.0,1756777088.0,,
0.22178417444229126,0.0,17,197,,,,,
0.2200629860162735,0.0,18,208,,,,,
0.2173154354095459,0.0,19,219,,,,,
,,20,230,0.22651921212673187,0.0,1756777088.0,,
0.2219177931547165,0.0,20,230,,,,,
0.2191551774740219,0.0,21,241,,,,,
0.21798092126846313,0.0,22,252,,,,,
,,23,263,0.22213447093963623,0.0,1756777088.0,,
0.21577635407447815,0.0,23,263,,,,,
0.21871450543403625,0.0,24,274,,,,,
0.21387352049350739,0.0,25,285,,,,,
,,26,296,0.23796959221363068,0.0,1756777088.0,,
0.21473778784275055,0.0,26,296,,,,,
0.21744661033153534,0.0,27,307,,,,,
0.21653762459754944,0.0,28,318,,,,,
,,29,329,0.22477872669696808,0.0,1756777088.0,,
0.2142535001039505,0.0,29,329,,,,,
0.21801482141017914,0.0,30,340,,,,,
0.2147316038608551,0.0,31,351,,,,,
,,32,362,0.2118230164051056,0.0,1756777088.0,,
0.21371154487133026,0.0,32,362,,,,,
0.21296276152133942,0.0,33,373,,,,,
0.21292857825756073,0.0,34,384,,,,,
,,35,395,0.24281615018844604,0.0,1756777088.0,,
0.2149122804403305,0.0,35,395,,,,,
0.2116548866033554,0.0,36,406,,,,,
0.21280261874198914,0.0,37,417,,,,,
,,38,428,0.21367613971233368,0.0,1756777088.0,,
0.21240419149398804,0.0,38,428,,,,,
0.21253570914268494,0.0,39,439,,,,,
0.2121834009885788,0.0,40,450,,,,,
,,41,461,0.2070375382900238,0.0,1756777088.0,,
0.21201545000076294,0.0,41,461,,,,,
0.21070021390914917,0.0,42,472,,,,,
0.2102811187505722,0.0,43,483,,,,,
,,44,494,0.20397742092609406,0.0,1756777088.0,,
0.2123197615146637,0.0,44,494,,,,,
0.20935173332691193,0.0,45,505,,,,,
0.21151672303676605,0.0,46,516,,,,,
,,47,527,0.20343682169914246,0.0,1756777088.0,,
0.21257765591144562,0.0,47,527,,,,,
0.2104276418685913,0.0,48,538,,,,,
0.21070496737957,0.0,49,549,,,,,
,,50,560,0.22020955383777618,0.0,1756777216.0,,
0.2076874077320099,0.0,50,560,,,,,
0.210000142455101,0.0,51,571,,,,,
0.2124616652727127,0.0,52,582,,,,,
,,53,593,0.20425370335578918,0.0,1756777216.0,,
0.2127603441476822,0.0,53,593,,,,,
0.21371333301067352,0.0,54,604,,,,,
0.21018998324871063,0.0,55,615,,,,,
,,56,626,0.2157895565032959,0.0,1756777216.0,,
0.2132568210363388,0.0,56,626,,,,,
0.21506933867931366,0.0,57,637,,,,,
0.21239975094795227,0.0,58,648,,,,,
,,59,659,0.2152567058801651,0.0,1756777216.0,,
0.21066606044769287,0.0,59,659,,,,,
0.2121591418981552,0.0,60,670,,,,,
0.21024289727210999,0.0,61,681,,,,,
,,62,692,0.20816203951835632,0.0,1756777216.0,,
0.21157270669937134,0.0,62,692,,,,,
0.20921318233013153,0.0,63,703,,,,,
0.2126615196466446,0.0,64,714,,,,,
,,65,725,0.24844516813755035,0.0,1756777216.0,,
0.2112203985452652,0.0,65,725,,,,,
0.21385708451271057,0.0,66,736,,,,,
0.21406787633895874,0.0,67,747,,,,,
,,68,758,0.20639069378376007,0.0,1756777216.0,,
0.20997044444084167,0.0,68,758,,,,,
0.21279174089431763,0.0,69,769,,,,,
0.2088802009820938,0.0,70,780,,,,,
,,71,791,0.23233433067798615,0.0,1756777216.0,,
0.21018379926681519,0.0,71,791,,,,,
0.210548996925354,0.0,72,802,,,,,
0.21327634155750275,0.0,73,813,,,,,
,,74,824,0.20720912516117096,0.0,1756777216.0,,
0.2120925784111023,0.0,74,824,,,,,
0.21303099393844604,0.0,75,835,,,,,
0.21412664651870728,0.0,76,846,,,,,
,,77,857,0.2041655331850052,0.0,1756777216.0,,
0.21120430529117584,0.0,77,857,,,,,
,,78,858,,,,0.2041655331850052,0.0
